days_elapsed,DO_mgL,sample
5.4662975,7.551,4fld_B_SW
5.473241979,7.535,4fld_B_SW
5.480186782,7.592,4fld_B_SW
5.487131076,7.529,4fld_B_SW
5.494075613,7.534,4fld_B_SW
5.501020162,7.569,4fld_B_SW
5.507964757,7.545,4fld_B_SW
5.514909144,7.588,4fld_B_SW
5.521853681,7.583,4fld_B_SW
5.528798171,7.593,4fld_B_SW
5.53574272,7.585,4fld_B_SW
5.542687292,7.626,4fld_B_SW
5.549631771,7.65,4fld_B_SW
5.556576169,7.668,4fld_B_SW
5.563520752,7.627,4fld_B_SW
5.57046522,7.656,4fld_B_SW
5.577409699,7.675,4fld_B_SW
5.584354306,7.65,4fld_B_SW
5.591298715,7.659,4fld_B_SW
5.598243206,7.728,4fld_B_SW
5.605187674,7.68,4fld_B_SW
5.61213213,7.694,4fld_B_SW
5.619076644,7.658,4fld_B_SW
5.626021123,7.678,4fld_B_SW
5.632965602,7.68,4fld_B_SW
5.639910046,7.694,4fld_B_SW
5.646854537,7.691,4fld_B_SW
5.653799016,7.703,4fld_B_SW
5.660743484,7.747,4fld_B_SW
5.667688009,7.731,4fld_B_SW
5.674632465,7.774,4fld_B_SW
5.681576898,7.697,4fld_B_SW
5.688521424,7.752,4fld_B_SW
5.695465903,7.771,4fld_B_SW
5.702410451,7.714,4fld_B_SW
5.709355185,7.757,4fld_B_SW
5.716300127,7.737,4fld_B_SW
5.723244676,7.726,4fld_B_SW
5.730189317,7.802,4fld_B_SW
5.737134097,7.613,4fld_B_SW
5.744078762,7.766,4fld_B_SW
5.751023368,7.777,4fld_B_SW
5.757968102,7.745,4fld_B_SW
5.764912697,7.763,4fld_B_SW
5.771857338,7.705,4fld_B_SW
5.778801956,7.793,4fld_B_SW
5.785746586,7.815,4fld_B_SW
5.792691204,7.789,4fld_B_SW
5.799635822,7.766,4fld_B_SW
5.80658037,7.781,4fld_B_SW
5.813525,7.793,4fld_B_SW
5.820469537,7.79,4fld_B_SW
5.82741412,7.746,4fld_B_SW
5.834358634,7.698,4fld_B_SW
5.841303218,7.747,4fld_B_SW
5.848247731,7.754,4fld_B_SW
5.85519228,7.809,4fld_B_SW
5.862136863,7.78,4fld_B_SW
5.869081377,7.757,4fld_B_SW
5.876025961,7.722,4fld_B_SW
5.882970382,7.684,4fld_B_SW
5.889915012,7.748,4fld_B_SW
5.896859514,7.785,4fld_B_SW
5.90380397,7.798,4fld_B_SW
5.910748461,7.776,4fld_B_SW
5.917692975,7.808,4fld_B_SW
5.924637419,7.759,4fld_B_SW
5.93158206,7.724,4fld_B_SW
5.938526505,7.72,4fld_B_SW
5.945470914,7.783,4fld_B_SW
5.952415417,7.774,4fld_B_SW
5.959359965,7.937,4fld_B_SW
5.96630441,7.913,4fld_B_SW
5.973248889,7.677,4fld_B_SW
5.980193368,7.671,4fld_B_SW
5.987137963,7.618,4fld_B_SW
5.994082315,7.613,4fld_B_SW
6.001026806,7.6,4fld_B_SW
6.00797125,7.539,4fld_B_SW
6.014915787,7.508,4fld_B_SW
6.021860266,7.493,4fld_B_SW
6.028804676,7.446,4fld_B_SW
6.035749144,7.411,4fld_B_SW
6.042693681,7.369,4fld_B_SW
6.049638183,7.384,4fld_B_SW
6.056582685,7.353,4fld_B_SW
6.063527176,7.343,4fld_B_SW
6.070471539,7.245,4fld_B_SW
6.077416053,7.224,4fld_B_SW
6.084360521,7.149,4fld_B_SW
6.091305023,7.201,4fld_B_SW
6.098249456,7.111,4fld_B_SW
6.105193958,7.099,4fld_B_SW
6.112138472,7.034,4fld_B_SW
6.11908309,6.977,4fld_B_SW
6.126027986,6.943,4fld_B_SW
6.132972593,6.917,4fld_B_SW
6.13991728,6.887,4fld_B_SW
6.146862106,6.901,4fld_B_SW
6.153806736,6.884,4fld_B_SW
6.160751366,6.872,4fld_B_SW
6.167696088,6.78,4fld_B_SW
6.174640729,6.794,4fld_B_SW
6.181585394,6.74,4fld_B_SW
6.188529977,6.746,4fld_B_SW
6.195474745,6.68,4fld_B_SW
6.202419248,6.638,4fld_B_SW
6.209363993,6.631,4fld_B_SW
6.216308669,6.553,4fld_B_SW
6.223253056,6.507,4fld_B_SW
6.230197708,6.497,4fld_B_SW
6.237142269,6.463,4fld_B_SW
6.244086794,6.43,4fld_B_SW
6.251031505,6.417,4fld_B_SW
6.257975961,6.382,4fld_B_SW
6.264920475,6.35,4fld_B_SW
6.271865058,6.31,4fld_B_SW
6.278809514,6.298,4fld_B_SW
6.285754063,6.241,4fld_B_SW
6.292698565,6.207,4fld_B_SW
6.299643137,6.166,4fld_B_SW
6.30658765,6.205,4fld_B_SW
6.313532141,6.149,4fld_B_SW
6.320476806,6.071,4fld_B_SW
6.327421204,6.04,4fld_B_SW
6.334365729,6.008,4fld_B_SW
6.341310278,6.025,4fld_B_SW
6.348254884,5.947,4fld_B_SW
6.355199352,5.914,4fld_B_SW
6.362143773,5.886,4fld_B_SW
6.369088229,5.883,4fld_B_SW
6.376033056,5.823,4fld_B_SW
6.382977222,5.821,4fld_B_SW
6.389921736,5.775,4fld_B_SW
6.396866169,5.692,4fld_B_SW
6.403810671,5.693,4fld_B_SW
6.410755139,5.631,4fld_B_SW
6.417699664,5.652,4fld_B_SW
6.424644225,5.586,4fld_B_SW
6.431588669,5.539,4fld_B_SW
6.438533194,5.534,4fld_B_SW
6.445477604,5.461,4fld_B_SW
6.452422049,5.45,4fld_B_SW
6.459366528,5.418,4fld_B_SW
6.466310938,5.375,4fld_B_SW
6.473255451,5.349,4fld_B_SW
6.480200035,5.331,4fld_B_SW
6.487144468,5.292,4fld_B_SW
6.494088889,5.233,4fld_B_SW
6.501033345,5.203,4fld_B_SW
6.507977986,5.162,4fld_B_SW
6.514922384,5.182,4fld_B_SW
6.521866817,5.101,4fld_B_SW
6.5288114,5.081,4fld_B_SW
6.535755787,5.054,4fld_B_SW
6.542700498,5.012,4fld_B_SW
6.549645197,4.982,4fld_B_SW
6.556589896,4.954,4fld_B_SW
6.563534688,4.915,4fld_B_SW
6.570479282,4.88,4fld_B_SW
6.577424028,4.845,4fld_B_SW
6.584368738,4.815,4fld_B_SW
6.591313368,4.792,4fld_B_SW
6.598258009,4.739,4fld_B_SW
6.605202639,4.699,4fld_B_SW
6.612147222,4.664,4fld_B_SW
6.61909184,4.64,4fld_B_SW
6.626036574,4.596,4fld_B_SW
6.632979803,4.561,4fld_B_SW
6.639924537,4.538,4fld_B_SW
6.6468689,4.54,4fld_B_SW
6.653813484,4.499,4fld_B_SW
6.660758067,4.444,4fld_B_SW
6.667702662,4.425,4fld_B_SW
6.674647176,4.387,4fld_B_SW
6.681591701,4.34,4fld_B_SW
6.688536285,4.315,4fld_B_SW
6.695480868,4.301,4fld_B_SW
6.702425278,4.259,4fld_B_SW
6.709369988,4.249,4fld_B_SW
6.716314398,4.183,4fld_B_SW
6.723259028,4.149,4fld_B_SW
6.730203542,4.129,4fld_B_SW
6.737147882,4.11,4fld_B_SW
6.744092488,4.087,4fld_B_SW
6.751036944,4.016,4fld_B_SW
6.757981493,3.993,4fld_B_SW
6.764925938,3.957,4fld_B_SW
6.771870475,3.956,4fld_B_SW
6.778814919,3.928,4fld_B_SW
6.785759421,3.895,4fld_B_SW
6.7927039,3.86,4fld_B_SW
6.799648403,3.832,4fld_B_SW
6.806593009,3.793,4fld_B_SW
6.813537708,3.742,4fld_B_SW
6.820482442,3.735,4fld_B_SW
6.827427095,3.674,4fld_B_SW
6.834371713,3.654,4fld_B_SW
6.84131625,3.629,4fld_B_SW
6.84826088,3.579,4fld_B_SW
6.855205532,3.553,4fld_B_SW
6.862150243,3.526,4fld_B_SW
6.869094699,3.509,4fld_B_SW
6.876039271,3.461,4fld_B_SW
6.882983819,3.441,4fld_B_SW
6.889928391,3.413,4fld_B_SW
6.896872986,3.383,4fld_B_SW
6.9038175,3.349,4fld_B_SW
6.910762049,3.324,4fld_B_SW
6.917706609,3.277,4fld_B_SW
6.924651123,3.278,4fld_B_SW
6.931595694,3.21,4fld_B_SW
6.938540289,3.212,4fld_B_SW
6.945484838,3.167,4fld_B_SW
6.952429248,3.162,4fld_B_SW
6.95937375,3.066,4fld_B_SW
6.966318252,3.072,4fld_B_SW
6.973262801,3.033,4fld_B_SW
6.980207315,3.03,4fld_B_SW
6.987151794,2.985,4fld_B_SW
6.994096285,2.952,4fld_B_SW
7.001040764,2.888,4fld_B_SW
7.007985324,2.842,4fld_B_SW
7.01492978,4.807,4fld_B_SW
7.021874387,5.076,4fld_B_SW
7.02881897,4.855,4fld_B_SW
7.035763657,4.717,4fld_B_SW
7.042708299,4.763,4fld_B_SW
7.049652905,4.832,4fld_B_SW
7.056597569,4.966,4fld_B_SW
7.063542072,4.963,4fld_B_SW
7.070486713,5.127,4fld_B_SW
7.077431238,5.234,4fld_B_SW
7.084375799,5.192,4fld_B_SW
7.091320394,5.346,4fld_B_SW
7.098264896,5.53,4fld_B_SW
7.105209525,5.634,4fld_B_SW
7.112154155,5.72,4fld_B_SW
7.1190986,5.839,4fld_B_SW
7.126043183,5.967,4fld_B_SW
7.132987674,6.086,4fld_B_SW
7.139932222,6.26,4fld_B_SW
7.146876701,6.287,4fld_B_SW
7.153821238,6.394,4fld_B_SW
7.160765764,6.556,4fld_B_SW
7.167710255,6.685,4fld_B_SW
7.174654815,6.736,4fld_B_SW
7.181599236,6.876,4fld_B_SW
7.188543889,6.964,4fld_B_SW
7.19548831,6.987,4fld_B_SW
7.202432778,7.008,4fld_B_SW
7.209377431,7.075,4fld_B_SW
7.216321921,7.139,4fld_B_SW
7.223266377,7.125,4fld_B_SW
7.230210868,7.239,4fld_B_SW
7.237155532,7.26,4fld_B_SW
7.244099792,7.236,4fld_B_SW
7.251044306,7.283,4fld_B_SW
7.257988796,7.277,4fld_B_SW
7.264933287,7.278,4fld_B_SW
7.271877801,7.368,4fld_B_SW
7.278822245,7.306,4fld_B_SW
7.285766736,7.356,4fld_B_SW
7.292711192,7.386,4fld_B_SW
7.299655683,7.334,4fld_B_SW
7.306600162,7.362,4fld_B_SW
7.313544653,7.431,4fld_B_SW
7.320489109,7.418,4fld_B_SW
7.327433576,7.425,4fld_B_SW
7.33437816,7.518,4fld_B_SW
7.341322546,7.44,4fld_B_SW
7.348267002,7.452,4fld_B_SW
7.355211539,7.457,4fld_B_SW
7.362156123,7.495,4fld_B_SW
7.369100498,7.425,4fld_B_SW
7.376044977,7.465,4fld_B_SW
7.382989444,7.52,4fld_B_SW
7.389933947,7.53,4fld_B_SW
7.396878391,7.564,4fld_B_SW
7.403823009,7.553,4fld_B_SW
7.410767766,7.505,4fld_B_SW
7.417712523,7.533,4fld_B_SW
7.424657269,7.572,4fld_B_SW
7.431601956,7.547,4fld_B_SW
7.438546632,7.545,4fld_B_SW
7.445491366,7.62,4fld_B_SW
7.452436076,7.587,4fld_B_SW
7.459380671,7.556,4fld_B_SW
7.466325301,7.549,4fld_B_SW
7.473269954,7.607,4fld_B_SW
7.480214606,7.621,4fld_B_SW
7.487159271,7.677,4fld_B_SW
7.494103785,7.634,4fld_B_SW
7.501048391,7.612,4fld_B_SW
7.507993021,7.646,4fld_B_SW
7.514937558,7.671,4fld_B_SW
7.521882118,7.677,4fld_B_SW
7.528826794,7.718,4fld_B_SW
7.535771366,7.643,4fld_B_SW
7.542715799,7.69,4fld_B_SW
7.549660359,7.665,4fld_B_SW
7.556604931,7.682,4fld_B_SW
7.563549421,7.676,4fld_B_SW
7.57049397,7.721,4fld_B_SW
7.577438542,7.759,4fld_B_SW
7.584383021,7.685,4fld_B_SW
7.591327569,7.721,4fld_B_SW
7.59827206,7.73,4fld_B_SW
7.60521662,7.681,4fld_B_SW
7.612161319,7.744,4fld_B_SW
7.619105567,7.754,4fld_B_SW
7.626050058,7.731,4fld_B_SW
7.632994583,7.698,4fld_B_SW
7.639939074,7.76,4fld_B_SW
7.646883588,7.815,4fld_B_SW
7.653828021,7.788,4fld_B_SW
7.660772546,7.714,4fld_B_SW
7.667717083,7.694,4fld_B_SW
7.674661551,7.747,4fld_B_SW
7.68160603,7.695,4fld_B_SW
7.68855059,7.691,4fld_B_SW
7.695495046,7.753,4fld_B_SW
7.702439502,7.775,4fld_B_SW
7.70938397,7.792,4fld_B_SW
7.716328461,7.779,4fld_B_SW
7.72327294,7.765,4fld_B_SW
7.730217431,7.733,4fld_B_SW
7.737161933,7.745,4fld_B_SW
7.744106412,7.763,4fld_B_SW
7.751050984,7.753,4fld_B_SW
7.757995359,7.749,4fld_B_SW
7.76493985,7.747,4fld_B_SW
7.77188441,7.793,4fld_B_SW
7.778828785,7.79,4fld_B_SW
7.785773299,7.761,4fld_B_SW
7.792717882,7.768,4fld_B_SW
7.799662257,7.832,4fld_B_SW
7.806606794,7.763,4fld_B_SW
7.813551285,7.854,4fld_B_SW
7.820495914,7.794,4fld_B_SW
7.82744059,7.81,4fld_B_SW
7.834385359,7.796,4fld_B_SW
7.841330058,7.786,4fld_B_SW
7.848274641,7.801,4fld_B_SW
7.85521934,7.766,4fld_B_SW
7.862164144,7.799,4fld_B_SW
7.869108692,7.803,4fld_B_SW
7.876053333,7.859,4fld_B_SW
7.882997928,7.861,4fld_B_SW
7.889942604,7.758,4fld_B_SW
7.896887257,7.804,4fld_B_SW
7.903831794,7.804,4fld_B_SW
7.910776377,7.829,4fld_B_SW
7.917720984,7.903,4fld_B_SW
7.924665637,8.274,4fld_B_SW
7.931610289,8.218,4fld_B_SW
7.938554873,8.275,4fld_B_SW
7.945499491,8.276,4fld_B_SW
7.952444282,8.243,4fld_B_SW
,,
0.000940972,0.327,4fld_A_FW
0.007885833,0.334,4fld_A_FW
0.014830208,0.272,4fld_A_FW
0.021774699,0.242,4fld_A_FW
0.028719421,0.119,4fld_A_FW
0.035663935,0.026,4fld_A_FW
0.042608519,-0.02,4fld_A_FW
0.049553194,-0.033,4fld_A_FW
0.056497778,-0.036,4fld_A_FW
0.06344235,-0.041,4fld_A_FW
0.070386806,-0.042,4fld_A_FW
0.077331215,-0.042,4fld_A_FW
0.084275891,-0.043,4fld_A_FW
0.091220255,-0.044,4fld_A_FW
0.098164838,-0.046,4fld_A_FW
0.10510919,-0.045,4fld_A_FW
0.112053796,-0.045,4fld_A_FW
0.118998275,-0.045,4fld_A_FW
0.125942708,-0.046,4fld_A_FW
0.132887188,-0.046,4fld_A_FW
0.139831632,-0.047,4fld_A_FW
0.146776053,-0.046,4fld_A_FW
0.153720486,-0.046,4fld_A_FW
0.160665139,-0.047,4fld_A_FW
0.167609826,-0.045,4fld_A_FW
0.174554583,-0.046,4fld_A_FW
0.181499479,-0.046,4fld_A_FW
0.188443993,-0.046,4fld_A_FW
0.195388634,-0.047,4fld_A_FW
0.20233331,-0.046,4fld_A_FW
0.209277847,-0.046,4fld_A_FW
0.216222396,-0.047,4fld_A_FW
0.223166944,-0.047,4fld_A_FW
0.230111736,-0.047,4fld_A_FW
0.237056007,-0.047,4fld_A_FW
0.244000532,-0.046,4fld_A_FW
0.250945174,-0.047,4fld_A_FW
0.257889583,-0.046,4fld_A_FW
0.264832882,-0.047,4fld_A_FW
0.271777373,-0.046,4fld_A_FW
0.278721806,-0.046,4fld_A_FW
0.285666296,-0.047,4fld_A_FW
0.29261088,-0.047,4fld_A_FW
0.299555336,-0.047,4fld_A_FW
0.306499745,-0.047,4fld_A_FW
0.313444294,-0.047,4fld_A_FW
0.320389873,-0.047,4fld_A_FW
0.327334514,-0.047,4fld_A_FW
0.33427897,-0.048,4fld_A_FW
0.341223229,-0.048,4fld_A_FW
0.348167755,-0.048,4fld_A_FW
0.355112153,-0.047,4fld_A_FW
0.362056644,-0.048,4fld_A_FW
0.369001111,-0.047,4fld_A_FW
0.375945683,-0.046,4fld_A_FW
0.382890463,-0.047,4fld_A_FW
0.389835625,-0.047,4fld_A_FW
0.396779942,-0.048,4fld_A_FW
0.403724549,-0.048,4fld_A_FW
0.410669236,-0.047,4fld_A_FW
0.417613773,-0.047,4fld_A_FW
0.424558495,-0.047,4fld_A_FW
0.431502998,-0.048,4fld_A_FW
0.438447801,-0.048,4fld_A_FW
0.445392095,-0.048,4fld_A_FW
0.452336713,-0.048,4fld_A_FW
0.459281285,-0.046,4fld_A_FW
0.466225718,-0.048,4fld_A_FW
0.473170139,-0.048,4fld_A_FW
0.480114699,-0.048,4fld_A_FW
0.48705919,-0.048,4fld_A_FW
0.4940036,-0.047,4fld_A_FW
0.500948241,-0.048,4fld_A_FW
0.507892778,-0.048,4fld_A_FW
0.51483713,-0.048,4fld_A_FW
0.521781701,-0.047,4fld_A_FW
0.528725995,-0.048,4fld_A_FW
0.535670637,-0.048,4fld_A_FW
0.542615,-0.048,4fld_A_FW
0.54955941,-0.048,4fld_A_FW
0.556503935,-0.048,4fld_A_FW
0.563448345,-0.048,4fld_A_FW
0.570393009,-0.048,4fld_A_FW
0.577337581,-0.049,4fld_A_FW
0.584282106,-0.048,4fld_A_FW
0.591226782,-0.048,4fld_A_FW
0.5981714,-0.048,4fld_A_FW
0.60511588,-0.048,4fld_A_FW
0.61206066,-0.047,4fld_A_FW
0.619005498,-0.049,4fld_A_FW
0.625949826,-0.047,4fld_A_FW
0.632894271,-0.048,4fld_A_FW
0.639839063,-0.047,4fld_A_FW
0.646783495,-0.047,4fld_A_FW
0.653727951,-0.048,4fld_A_FW
0.660672477,-0.049,4fld_A_FW
0.667617014,-0.047,4fld_A_FW
0.674561829,-0.048,4fld_A_FW
0.681506134,-0.048,4fld_A_FW
0.688450706,-0.047,4fld_A_FW
0.695395278,-0.047,4fld_A_FW
0.702339641,-0.048,4fld_A_FW
0.709284248,-0.047,4fld_A_FW
0.71622875,-0.048,4fld_A_FW
0.723173218,-0.049,4fld_A_FW
0.730117766,-0.049,4fld_A_FW
0.737062245,-0.048,4fld_A_FW
0.744006725,-0.049,4fld_A_FW
0.750951181,-0.049,4fld_A_FW
0.757895741,-0.05,4fld_A_FW
0.764840428,-0.049,4fld_A_FW
0.771784884,-0.05,4fld_A_FW
0.778729444,-0.05,4fld_A_FW
0.785674016,-0.05,4fld_A_FW
0.792618669,-0.049,4fld_A_FW
0.799563264,-0.049,4fld_A_FW
0.80650787,-0.05,4fld_A_FW
0.81345235,-0.05,4fld_A_FW
0.820396829,-0.05,4fld_A_FW
0.8273425,-0.05,4fld_A_FW
0.834287176,-0.05,4fld_A_FW
0.841231655,-0.049,4fld_A_FW
0.848176204,-0.05,4fld_A_FW
0.855120822,-0.051,4fld_A_FW
0.862065255,-0.05,4fld_A_FW
0.869009769,-0.05,4fld_A_FW
0.875954433,-0.05,4fld_A_FW
0.882898681,-0.051,4fld_A_FW
0.889843287,-0.05,4fld_A_FW
0.896787882,-0.05,4fld_A_FW
0.903732118,-0.05,4fld_A_FW
0.91067662,-0.049,4fld_A_FW
0.91762,-0.05,4fld_A_FW
0.924564618,-0.05,4fld_A_FW
0.931509051,-0.035,4fld_A_FW
0.938453438,-0.008,4fld_A_FW
0.945398125,0.001,4fld_A_FW
0.952342384,0.009,4fld_A_FW
0.959287095,0.018,4fld_A_FW
0.966231563,0.027,4fld_A_FW
0.973175764,0.034,4fld_A_FW
0.980120301,0.043,4fld_A_FW
0.987064745,0.052,4fld_A_FW
0.994009352,0.064,4fld_A_FW
1.000953623,0.082,4fld_A_FW
1.007898611,0.092,4fld_A_FW
1.014842546,0.1,4fld_A_FW
1.021787025,0.11,4fld_A_FW
1.028731458,0.119,4fld_A_FW
1.035675938,0.126,4fld_A_FW
1.042620394,0.134,4fld_A_FW
1.049565035,0.144,4fld_A_FW
1.056509363,0.15,4fld_A_FW
1.063453796,0.16,4fld_A_FW
1.070398692,0.14,4fld_A_FW
1.077343218,0.177,4fld_A_FW
1.084288009,0.181,4fld_A_FW
1.091232755,0.185,4fld_A_FW
1.098177373,0.189,4fld_A_FW
1.105121921,0.197,4fld_A_FW
1.11206669,0.203,4fld_A_FW
1.119011192,0.212,4fld_A_FW
1.125955845,0.225,4fld_A_FW
1.132900498,0.244,4fld_A_FW
1.139844988,0.255,4fld_A_FW
1.146789745,0.261,4fld_A_FW
1.153734248,0.275,4fld_A_FW
1.160678762,0.286,4fld_A_FW
1.167623287,0.297,4fld_A_FW
1.174567894,0.306,4fld_A_FW
1.18151235,0.318,4fld_A_FW
1.188456921,0.333,4fld_A_FW
1.195401447,0.34,4fld_A_FW
1.202345984,0.351,4fld_A_FW
1.209290475,0.36,4fld_A_FW
1.216234988,0.366,4fld_A_FW
1.223179491,0.374,4fld_A_FW
1.230124028,0.385,4fld_A_FW
1.237068484,0.396,4fld_A_FW
1.244012998,0.4,4fld_A_FW
1.250957546,0.414,4fld_A_FW
1.257901968,0.426,4fld_A_FW
1.264846481,0.43,4fld_A_FW
1.271790972,0.442,4fld_A_FW
1.278735475,0.453,4fld_A_FW
1.285680116,0.467,4fld_A_FW
1.292624375,0.478,4fld_A_FW
1.299568843,0.489,4fld_A_FW
1.306513322,0.498,4fld_A_FW
1.313457813,0.51,4fld_A_FW
1.320402269,0.52,4fld_A_FW
1.327346736,0.527,4fld_A_FW
1.334291366,0.539,4fld_A_FW
1.341235718,0.555,4fld_A_FW
1.348180255,0.567,4fld_A_FW
1.355124722,0.576,4fld_A_FW
1.362069363,0.591,4fld_A_FW
1.369013669,0.606,4fld_A_FW
1.375958067,0.615,4fld_A_FW
1.382902569,0.63,4fld_A_FW
1.389847002,0.646,4fld_A_FW
1.396791435,0.668,4fld_A_FW
1.403735926,0.682,4fld_A_FW
1.410680405,0.697,4fld_A_FW
1.417624838,0.711,4fld_A_FW
1.424569248,0.731,4fld_A_FW
1.431513831,0.76,4fld_A_FW
1.438458241,0.78,4fld_A_FW
1.445402743,0.796,4fld_A_FW
1.452347512,0.816,4fld_A_FW
1.459292315,0.834,4fld_A_FW
1.466237199,0.859,4fld_A_FW
1.473181817,0.888,4fld_A_FW
1.480126551,0.902,4fld_A_FW
1.487071273,0.942,4fld_A_FW
1.494015972,0.986,4fld_A_FW
1.500960648,1.02,4fld_A_FW
1.507905289,1.113,4fld_A_FW
1.514849965,1.204,4fld_A_FW
1.52179456,1.293,4fld_A_FW
1.528739213,1.344,4fld_A_FW
1.535683866,1.381,4fld_A_FW
1.542628449,1.429,4fld_A_FW
1.549573032,1.474,4fld_A_FW
1.556517604,1.494,4fld_A_FW
1.563462199,1.543,4fld_A_FW
1.570406759,1.561,4fld_A_FW
1.577351273,1.594,4fld_A_FW
1.584295799,1.624,4fld_A_FW
1.59124037,1.667,4fld_A_FW
1.598184896,1.692,4fld_A_FW
1.605129421,1.713,4fld_A_FW
1.612073947,1.737,4fld_A_FW
1.619018519,1.806,4fld_A_FW
1.625962963,1.871,4fld_A_FW
1.632907477,1.907,4fld_A_FW
1.639852002,1.944,4fld_A_FW
1.646796481,1.98,4fld_A_FW
1.653740984,1.984,4fld_A_FW
1.660685486,2.019,4fld_A_FW
1.667630093,2.042,4fld_A_FW
1.674574456,2.056,4fld_A_FW
1.681519132,2.074,4fld_A_FW
1.688463426,2.09,4fld_A_FW
1.695407905,2.086,4fld_A_FW
1.702352384,2.12,4fld_A_FW
1.709296829,2.14,4fld_A_FW
1.716241308,2.163,4fld_A_FW
1.723185775,2.175,4fld_A_FW
1.730130266,2.211,4fld_A_FW
1.737074745,2.218,4fld_A_FW
1.744019213,2.236,4fld_A_FW
1.750963657,2.24,4fld_A_FW
1.757908137,2.239,4fld_A_FW
1.764852581,2.242,4fld_A_FW
1.771797025,2.262,4fld_A_FW
1.778741586,2.262,4fld_A_FW
1.785685995,2.292,4fld_A_FW
1.792630498,2.289,4fld_A_FW
1.799575139,2.315,4fld_A_FW
1.806519363,2.34,4fld_A_FW
1.813463819,2.347,4fld_A_FW
1.820408287,2.366,4fld_A_FW
1.827352731,2.372,4fld_A_FW
1.834297176,2.379,4fld_A_FW
1.841241678,2.384,4fld_A_FW
1.848186354,2.376,4fld_A_FW
1.855131157,2.404,4fld_A_FW
1.862075903,2.422,4fld_A_FW
1.869020694,2.427,4fld_A_FW
1.87596537,2.418,4fld_A_FW
1.882910069,2.438,4fld_A_FW
1.88985478,2.468,4fld_A_FW
1.896799398,2.465,4fld_A_FW
1.903744039,2.459,4fld_A_FW
1.910688715,2.486,4fld_A_FW
1.917633414,2.501,4fld_A_FW
1.924577963,2.49,4fld_A_FW
1.931522627,2.485,4fld_A_FW
1.938467153,2.494,4fld_A_FW
1.945411701,2.507,4fld_A_FW
1.952355,2.533,4fld_A_FW
1.959299537,2.55,4fld_A_FW
1.966244109,2.542,4fld_A_FW
1.973188681,2.552,4fld_A_FW
1.980133206,2.566,4fld_A_FW
1.987077859,2.21,4fld_A_FW
1.994022523,2.295,4fld_A_FW
2.000967095,2.533,4fld_A_FW
2.007911736,2.445,4fld_A_FW
2.014856354,2.271,4fld_A_FW
2.021800984,1.946,4fld_A_FW
2.028745532,1.436,4fld_A_FW
2.035690116,0.998,4fld_A_FW
2.042634699,0.489,4fld_A_FW
2.049579225,0.203,4fld_A_FW
2.056523785,0.115,4fld_A_FW
2.063468345,0.065,4fld_A_FW
2.070412894,0.029,4fld_A_FW
2.077357431,0.007,4fld_A_FW
2.084301956,-0.01,4fld_A_FW
2.091246458,-0.023,4fld_A_FW
2.098190984,-0.034,4fld_A_FW
2.105135486,-0.04,4fld_A_FW
2.112080012,-0.045,4fld_A_FW
2.119024572,-0.047,4fld_A_FW
2.125969005,-0.049,4fld_A_FW
2.132913507,-0.049,4fld_A_FW
2.139858009,-0.049,4fld_A_FW
2.1468025,-0.05,4fld_A_FW
2.153746991,-0.05,4fld_A_FW
2.160691493,-0.05,4fld_A_FW
2.167635961,-0.05,4fld_A_FW
2.174580486,-0.05,4fld_A_FW
2.181524965,-0.051,4fld_A_FW
2.188469421,-0.051,4fld_A_FW
2.1954139,-0.049,4fld_A_FW
2.20235838,-0.05,4fld_A_FW
2.209302847,-0.05,4fld_A_FW
2.216247361,-0.049,4fld_A_FW
2.223191829,-0.052,4fld_A_FW
2.230136273,-0.051,4fld_A_FW
2.237080741,-0.05,4fld_A_FW
2.244025231,-0.05,4fld_A_FW
2.250969676,-0.05,4fld_A_FW
2.257914155,-0.051,4fld_A_FW
2.264858623,-0.05,4fld_A_FW
2.271803206,-0.05,4fld_A_FW
2.278747523,-0.051,4fld_A_FW
2.285691991,-0.05,4fld_A_FW
2.292636493,-0.052,4fld_A_FW
2.299580903,-0.051,4fld_A_FW
2.306525382,-0.05,4fld_A_FW
2.313469826,-0.05,4fld_A_FW
2.320414271,-0.05,4fld_A_FW
2.327358727,-0.049,4fld_A_FW
2.334303194,-0.049,4fld_A_FW
2.341247697,-0.049,4fld_A_FW
2.348192118,-0.048,4fld_A_FW
2.355136632,-0.049,4fld_A_FW
2.362081123,-0.05,4fld_A_FW
2.369025914,-0.049,4fld_A_FW
2.37597066,-0.048,4fld_A_FW
2.382915417,-0.045,4fld_A_FW
2.389860139,-0.043,4fld_A_FW
2.396804965,-0.04,4fld_A_FW
2.403749502,-0.035,4fld_A_FW
2.41069419,-0.032,4fld_A_FW
2.417638958,-0.029,4fld_A_FW
2.42458353,-0.028,4fld_A_FW
2.431528148,-0.026,4fld_A_FW
2.438472743,-0.023,4fld_A_FW
2.445417431,-0.022,4fld_A_FW
2.452361933,-0.019,4fld_A_FW
2.459306632,-0.019,4fld_A_FW
2.466251227,-0.016,4fld_A_FW
2.473195718,-0.015,4fld_A_FW
2.480140359,-0.013,4fld_A_FW
2.487085139,-0.011,4fld_A_FW
2.494029479,-0.01,4fld_A_FW
2.500974109,-0.009,4fld_A_FW
2.507918646,-0.007,4fld_A_FW
2.514863102,-0.005,4fld_A_FW
2.52180765,-0.004,4fld_A_FW
2.528752141,-0.003,4fld_A_FW
2.535696644,-0.005,4fld_A_FW
